image_id; throttle; steering
1586167109716;-0.999969482421875;0.001556396484375
1586167109751;-0.999969482421875;0.001556396484375
1586167109782;-0.999969482421875;0.001556396484375
1586167109816;-0.999969482421875;0.001556396484375
1586167109849;-0.999969482421875;0.001556396484375
1586167109884;-0.999969482421875;-0.000762939453125
1586167109919;-0.999969482421875;-0.0042724609375
1586167109949;-0.999969482421875;-0.0096435546875
1586167109981;-0.999969482421875;-0.016937255859375
1586167110015;-0.999969482421875;-0.0224609375
1586167110049;-0.999969482421875;-0.028778076171875
1586167110085;-0.999969482421875;-0.035247802734375
1586167110114;-0.999969482421875;-0.03900146484375
1586167110149;-0.999969482421875;-0.0430908203125
1586167110182;-0.999969482421875;-0.047210693359375
1586167110215;-0.999969482421875;-0.051361083984375
1586167110252;-0.999969482421875;-0.05517578125
1586167110283;-0.999969482421875;-0.059783935546875
1586167110315;-0.999969482421875;-0.064971923828125
1586167110349;-0.999969482421875;-0.07257080078125
1586167110383;-0.999969482421875;-0.077911376953125
1586167110417;-0.999969482421875;-0.083984375
1586167110447;-0.999969482421875;-0.08721923828125
1586167110483;-0.999969482421875;-0.0887451171875
1586167110515;-0.999969482421875;-0.0889892578125
1586167110548;-0.999969482421875;-0.0889892578125
1586167110586;-0.999969482421875;-0.0889892578125
1586167110615;-0.999969482421875;-0.0889892578125
1586167110647;-0.999969482421875;-0.0889892578125
1586167110684;-0.999969482421875;-0.0880126953125
1586167110715;-0.999969482421875;-0.08721923828125
1586167110750;-0.999969482421875;-0.0867919921875
1586167110783;-0.999969482421875;-0.0867919921875
1586167110815;-0.999969482421875;-0.0867919921875
1586167110849;-0.999969482421875;-0.0867919921875
1586167110883;-0.999969482421875;-0.08636474609375
1586167110918;-0.999969482421875;-0.084716796875
1586167110948;-0.999969482421875;-0.083251953125
1586167110983;-0.999969482421875;-0.082183837890625
1586167111016;-0.4257843017578125;-0.080718994140625
1586167111048;-0.42627868652343753;-0.079071044921875
1586167111085;-0.4267181396484375;-0.077606201171875
1586167111115;-0.4273223876953125;-0.075592041015625
1586167111148;-0.42777099609375;-0.0740966796875
1586167111182;-0.42806396484375003;-0.0731201171875
1586167111215;-0.42850341796875;-0.0716552734375
1586167111251;-0.42897949218750003;-0.070068359375
1586167111281;-0.42980346679687503;-0.06732177734375
1586167111315;-0.43103942871093753;-0.063201904296875
1586167111348;-0.43238525390625;-0.0587158203125
1586167111380;-0.43374023437500003;-0.05419921875
1586167111416;-0.4358184814453125;-0.047271728515625
1586167111448;-0.4369171142578125;-0.043609619140625
1586167111481;-0.43749389648437503;-0.04168701171875
1586167111515;-0.437603759765625;-0.04132080078125
1586167111549;-0.437603759765625;-0.04132080078125
1586167111584;-0.437603759765625;-0.04132080078125
1586167111614;-0.437603759765625;-0.04132080078125
1586167111648;-0.437603759765625;-0.04132080078125
1586167111681;-0.437603759765625;-0.04132080078125
1586167111714;-0.437603759765625;-0.04132080078125
1586167111749;-0.437603759765625;-0.04132080078125
1586167111780;-0.437603759765625;-0.04132080078125
1586167111815;-0.437603759765625;-0.04132080078125
1586167111848;-0.437420654296875;-0.04193115234375
1586167111879;-0.4364776611328125;-0.045074462890625
1586167111917;-0.4352874755859375;-0.049041748046875
1586167111947;-0.433612060546875;-0.05462646484375
1586167111982;-0.4307098388671875;-0.064300537109375
1586167112015;-0.4276611328125;-0.074462890625
1586167112047;-0.424017333984375;-0.08660888671875
1586167112082;-0.418524169921875;-0.10491943359375
1586167112117;-0.414678955078125;-0.11773681640625
1586167112147;-0.41089782714843753;-0.130340576171875
1586167112181;-0.4074005126953125;-0.141998291015625
1586167112216;-0.4029510498046875;-0.156829833984375
1586167112250;-0.40001220703125;-0.1666259765625
1586167112281;-0.3972930908203125;-0.175689697265625
1586167112315;-0.3939239501953125;-0.186920166015625
1586167112348;-0.3917724609375;-0.194091796875
1586167112381;-0.3892364501953125;-0.202545166015625
1586167112418;-0.38529052734375;-0.2156982421875
1586167112448;-0.38177490234375;-0.2274169921875
1586167112481;-0.37803039550781253;-0.239898681640625
1586167112514;-0.3739654541015625;-0.253448486328125
1586167112547;-0.3692230224609375;-0.269256591796875
1586167112583;-0.36207275390625004;-0.2930908203125
1586167112614;-0.356964111328125;-0.31011962890625
1586167112647;-0.352294921875;-0.32568359375
1586167112681;-0.34797363281250004;-0.340087890625
1586167112715;-0.343597412109375;-0.35467529296875
1586167112751;-0.34078674316406254;-0.364044189453125
1586167112782;-0.33841552734375;-0.3719482421875
1586167112816;-0.3352569580078125;-0.382476806640625
1586167112849;-0.333160400390625;-0.38946533203125
1586167112881;-0.3315032958984375;-0.394989013671875
1586167112917;-0.32984619140625004;-0.4005126953125
1586167112945;-0.329132080078125;-0.40289306640625
1586167112980;-0.32883911132812504;-0.40386962890625
1586167113015;-0.32845458984375003;-0.4051513671875
1586167113048;-0.3274749755859375;-0.408416748046875
1586167113084;-0.3264495849609375;-0.411834716796875
1586167113116;-0.32548828125;-0.4150390625
1586167113149;-0.32490234375000004;-0.41741943359375
1586167113181;-0.324700927734375;-0.41766357421875
1586167113215;-0.324700927734375;-0.41766357421875
1586167113257;-0.32526855468750004;-0.415771484375
1586167113282;-0.3268157958984375;-0.410614013671875
1586167113314;-0.3292236328125;-0.402587890625
1586167113349;-0.3322357177734375;-0.392547607421875
1586167113380;-0.3359893798828125;-0.380035400390625
1586167113416;-0.3419036865234375;-0.360321044921875
1586167113446;-0.34751586914062504;-0.34161376953125
1586167113480;-0.35346679687500004;-0.32177734375
1586167113514;-0.3600311279296875;-0.299896240234375
1586167113548;-0.36871032714843754;-0.270965576171875
1586167113583;-0.37633666992187503;-0.24554443359375
1586167113614;-0.3837615966796875;-0.220794677734375
1586167113649;-0.3927520751953125;-0.190826416015625
1586167113680;-0.3987762451171875;-0.170745849609375
1586167113715;-0.4027679443359375;-0.157440185546875
1586167113753;-0.404571533203125;-0.15142822265625
1586167113780;-0.40440673828125;-0.1519775390625
1586167113813;-0.4025848388671875;-0.158050537109375
1586167113846;-0.399847412109375;-0.16717529296875
1586167113880;-0.39638671875000003;-0.1787109375
1586167113916;-0.390399169921875;-0.19866943359375
1586167113946;-0.385638427734375;-0.21453857421875
1586167113980;-0.38093261718750004;-0.230224609375
1586167114013;-0.376318359375;-0.24560546875
1586167114046;-0.3698455810546875;-0.267181396484375
1586167114081;-0.36539611816406253;-0.282012939453125
1586167114113;-0.3613037109375;-0.295654296875
1586167114146;-0.35616760253906254;-0.312774658203125
1586167114179;-0.352862548828125;-0.32379150390625
1586167114213;-0.3496856689453125;-0.334381103515625
1586167114249;-0.3453094482421875;-0.348968505859375
1586167114279;-0.3416656494140625;-0.361114501953125
1586167114312;-0.338397216796875;-0.37200927734375
1586167114346;-0.33518371582031253;-0.382720947265625
1586167114378;-0.3321075439453125;-0.392974853515625
1586167114415;-0.328125;-0.40625
1586167114446;-0.32543334960937503;-0.41522216796875
1586167114479;-0.3229888916015625;-0.423370361328125
1586167114511;-0.3207916259765625;-0.43316650390625
1586167114546;-0.3180450439453125;-0.439849853515625
1586167114585;-0.3161773681640625;-0.446075439453125
1586167114612;-0.31556396484375004;-0.4481201171875
1586167114646;-0.315362548828125;-0.44879150390625
1586167114679;-0.315362548828125;-0.44879150390625
1586167114713;-0.315362548828125;-0.44879150390625
1586167114748;-0.31534423828125;-0.4488525390625
1586167114781;-0.314813232421875;-0.45062255859375
1586167114814;-0.3133758544921875;-0.455413818359375
1586167114846;-0.31148986816406254;-0.461700439453125
1586167114879;-0.3083587646484375;-0.472137451171875
1586167114915;-0.305621337890625;-0.48126220703125
1586167114946;-0.30260925292968754;-0.491302490234375
1586167114981;-0.2988922119140625;-0.503692626953125
1586167115013;-0.2961181640625;-0.512939453125
1586167115046;-0.29327087402343754;-0.522430419921875
1586167115083;-0.28970031738281254;-0.534332275390625
1586167115112;-0.287347412109375;-0.54217529296875
1586167115146;-0.285296630859375;-0.54901123046875
1586167115181;-0.2835845947265625;-0.554718017578125
1586167115211;-0.282220458984375;-0.55926513671875
1586167115248;-0.28084716796875;-0.5638427734375
1586167115279;-0.2797943115234375;-0.567352294921875
1586167115312;-0.27871398925781254;-0.570953369140625
1586167115347;-0.27702026367187504;-0.57659912109375
1586167115379;-0.27550964355468754;-0.581634521484375
1586167115415;-0.2738433837890625;-0.587188720703125
1586167115445;-0.27154541015625;-0.5948486328125
1586167115479;-0.26983337402343754;-0.600555419921875
1586167115512;-0.26824951171875;-0.6058349609375
1586167115546;-0.266876220703125;-0.61041259765625
1586167115581;-0.2657501220703125;-0.614166259765625
1586167115612;-0.26534729003906254;-0.615509033203125
1586167115646;-0.2653289794921875;-0.615570068359375
1586167115679;-0.2653106689453125;-0.615447998046875
1586167115712;-0.26589660644531254;-0.613677978515625
1586167115749;-0.2668212890625;-0.610595703125
1586167115779;-0.268121337890625;-0.60626220703125
1586167115812;-0.2708038330078125;-0.597320556640625
1586167115847;-0.27349548339843754;-0.588348388671875
1586167115879;-0.27720336914062504;-0.57598876953125
1586167115915;-0.2831451416015625;-0.556182861328125
1586167115946;-0.2882720947265625;-0.539093017578125
1586167115979;-0.2929595947265625;-0.523468017578125
1586167116012;-0.2980133056640625;-0.506622314453125
1586167116045;-0.30560302734375;-0.4813232421875
1586167116080;-0.3120208740234375;-0.459930419921875
1586167116111;-0.31864013671875;-0.4378662109375
1586167116144;-0.32586364746093754;-0.413787841796875
1586167116179;-0.3358978271484375;-0.380340576171875
1586167116212;-0.34461364746093753;-0.351287841796875
1586167116250;-0.35589294433593754;-0.313690185546875
1586167116280;-0.36484680175781253;-0.283843994140625
1586167116314;-0.3743133544921875;-0.252288818359375
1586167116347;-0.38567504882812503;-0.21441650390625
1586167116380;-0.39734802246093753;-0.175506591796875
1586167116416;-0.4129486083984375;-0.123504638671875
1586167116446;-0.4251983642578125;-0.082672119140625
1586167116480;-0.4358367919921875;-0.047210693359375
1586167116515;-0.44732666015625;-0.0089111328125
1586167116546;-0.44605407714843753;0.013153076171875
1586167116581;-0.4412750244140625;0.029083251953125
1586167116613;-0.43798828125;0.0400390625
1586167116646;-0.4357452392578125;0.047515869140625
1586167116678;-0.4354522705078125;0.048492431640625
1586167116711;-0.4354522705078125;0.048492431640625
1586167116747;-0.43671569824218753;0.044281005859375
1586167116778;-0.43875732421875;0.0374755859375
1586167116812;-0.4394439697265625;0.035186767578125
1586167116845;-0.43973693847656253;0.034210205078125
1586167116878;-0.43982849121093753;0.033905029296875
1586167116915;-0.44074401855468753;0.030853271484375
1586167116945;-0.442364501953125;0.02545166015625
1586167116978;-0.4451568603515625;0.016143798828125
1586167117011;-0.4499359130859375;0.000213623046875
1586167117045;-0.4461090087890625;-0.012969970703125
1586167117080;-0.44249267578125;-0.0250244140625
1586167117111;-0.438848876953125;-0.03717041015625
1586167117145;-0.43419799804687503;-0.05267333984375
1586167117178;-0.4310577392578125;-0.063140869140625
1586167117212;-0.428466796875;-0.07177734375
1586167117248;-0.4259490966796875;-0.080169677734375
1586167117278;-0.42458496093750003;-0.084716796875
1586167117311;-0.423468017578125;-0.08843994140625
1586167117345;-0.42225036621093753;-0.092498779296875
1586167117378;-0.41986083984375;-0.1004638671875
1586167117414;-0.4176177978515625;-0.107940673828125
1586167117446;-0.415374755859375;-0.11541748046875
1586167117478;-0.4126556396484375;-0.124481201171875
1586167117511;-0.4086181640625;-0.137939453125
1586167117545;-0.40543212890625;-0.1485595703125
1586167117581;-0.4013671875;-0.162109375
1586167117610;-0.39957275390625;-0.1680908203125
1586167117644;-0.396624755859375;-0.17791748046875
1586167117678;-0.39510498046875003;-0.1829833984375
1586167117711;-0.3938507080078125;-0.187164306640625
1586167117749;-0.39251403808593754;-0.191619873046875
1586167117778;-0.39151611328125;-0.1949462890625
1586167117811;-0.390289306640625;-0.19903564453125
1586167117847;-0.3884124755859375;-0.205291748046875
1586167117878;-0.38690185546875;-0.2103271484375
1586167117914;-0.38541870117187504;-0.21527099609375
1586167117946;-0.38388977050781253;-0.220367431640625
1586167117977;-0.3826629638671875;-0.224456787109375
1586167118011;-0.381353759765625;-0.22882080078125
1586167118044;-0.38060302734375;-0.2313232421875
1586167118081;-0.38027343750000003;-0.232421875
1586167118110;-0.38027343750000003;-0.232421875
1586167118144;-0.38027343750000003;-0.232421875
1586167118178;-0.38027343750000003;-0.232421875
1586167118211;-0.38027343750000003;-0.232421875
1586167118246;-0.38023681640625;-0.2325439453125
1586167118277;-0.3800262451171875;-0.233245849609375
1586167118311;-0.3796234130859375;-0.234588623046875
1586167118344;-0.3789276123046875;-0.236907958984375
1586167118378;-0.37814025878906254;-0.239532470703125
1586167118413;-0.37697753906250003;-0.243408203125
1586167118445;-0.3752471923828125;-0.249176025390625
1586167118479;-0.37212524414062503;-0.25958251953125
1586167118511;-0.36933288574218753;-0.268890380859375
1586167118542;-0.365936279296875;-0.28021240234375
1586167118581;-0.3607086181640625;-0.297637939453125
1586167118610;-0.35650634765625;-0.3116455078125
1586167118644;-0.352423095703125;-0.32525634765625
1586167118678;-0.34662780761718753;-0.344573974609375
1586167118711;-0.342169189453125;-0.35943603515625
1586167118746;-0.337554931640625;-0.37481689453125
1586167118777;-0.33321533203125003;-0.3892822265625
1586167118810;-0.329168701171875;-0.40277099609375
1586167118844;-0.32389526367187504;-0.42034912109375
1586167118877;-0.32021484375;-0.4326171875
1586167118913;-0.31547241210937504;-0.44842529296875
1586167118943;-0.3122406005859375;-0.459197998046875
1586167118976;-0.30919189453125;-0.4693603515625
1586167119010;-0.30663757324218754;-0.477874755859375
1586167119044;-0.30457763671875004;-0.4847412109375
1586167119078;-0.3026641845703125;-0.491119384765625
1586167119110;-0.301702880859375;-0.49432373046875
1586167119143;-0.30119018554687504;-0.49603271484375
1586167119178;-0.301043701171875;-0.49652099609375
1586167119210;-0.301043701171875;-0.49652099609375
1586167119247;-0.301043701171875;-0.49652099609375
1586167119280;-0.30047607421875;-0.4984130859375
1586167119311;-0.2993865966796875;-0.502044677734375
1586167119344;-0.2975921630859375;-0.508026123046875
1586167119379;-0.29549560546875;-0.5150146484375
1586167119412;-0.2923919677734375;-0.525360107421875
1586167119443;-0.2897369384765625;-0.534210205078125
1586167119477;-0.287255859375;-0.54248046875
1586167119510;-0.2847015380859375;-0.550994873046875
1586167119543;-0.28086547851562504;-0.56378173828125
1586167119579;-0.277313232421875;-0.57562255859375
1586167119610;-0.2735504150390625;-0.588165283203125
1586167119643;-0.2694122314453125;-0.601959228515625
1586167119677;-0.26388244628906254;-0.620391845703125
1586167119710;-0.2595062255859375;-0.634979248046875
1586167119746;-0.2554046630859375;-0.648651123046875
1586167119776;-0.24987487792968752;-0.667083740234375
1586167119810;-0.2456085205078125;-0.681304931640625
1586167119843;-0.24064636230468753;-0.697845458984375
1586167119877;-0.23583068847656252;-0.713897705078125
1586167119911;-0.22910156250000002;-0.736328125
1586167119943;-0.22391967773437502;-0.75360107421875
1586167119976;-0.21821594238281253;-0.772613525390625
1586167120010;-0.21277770996093753;-0.79693603515625
1586167120042;-0.205462646484375;-0.81512451171875
1586167120078;-0.20006103515625;-0.8331298828125
1586167120109;-0.19448547363281254;-0.851715087890625
1586167120143;-0.1880035400390625;-0.873321533203125
1586167120176;-0.18305053710937502;-0.88983154296875
1586167120210;-0.17794189453125003;-0.9068603515625
1586167120246;-0.17123107910156254;-0.929229736328125
1586167120276;-0.16669921875000004;-0.9443359375
1586167120310;-0.16208496093750002;-0.959716796875
1586167120343;-0.157745361328125;-0.97418212890625
1586167120376;-0.15226135253906253;-0.992462158203125
1586167120411;-0.1500091552734375;-0.999969482421875
1586167120443;-0.1500091552734375;-0.999969482421875
1586167120476;-0.1500091552734375;-0.999969482421875
1586167120511;-0.1500091552734375;-0.999969482421875
1586167120541;-0.1500091552734375;-0.999969482421875
1586167120579;-0.1500091552734375;-0.999969482421875
1586167120613;-0.1500091552734375;-0.999969482421875
1586167120643;-0.1500091552734375;-0.999969482421875
1586167120676;-0.1500091552734375;-0.999969482421875
1586167120711;-0.1500091552734375;-0.999969482421875
1586167120745;-0.1500091552734375;-0.999969482421875
1586167120777;-0.1500091552734375;-0.999969482421875
1586167120809;-0.1500091552734375;-0.999969482421875
1586167120843;-0.1500091552734375;-0.999969482421875
1586167120876;-0.1500091552734375;-0.999969482421875
1586167120915;-0.1500091552734375;-0.999969482421875
1586167120944;-0.1500091552734375;-0.999969482421875
1586167120977;-0.1500091552734375;-0.999969482421875
1586167121011;-0.1500091552734375;-0.999969482421875
1586167121044;-0.1500091552734375;-0.999969482421875
1586167121078;-0.1500091552734375;-0.999969482421875
1586167121110;-0.15050354003906252;-0.998321533203125
1586167121144;-0.15178527832031252;-0.994049072265625
1586167121177;-0.15428466796875;-0.9857177734375
1586167121211;-0.16294555664062504;-0.95684814453125
1586167121246;-0.17307128906250002;-0.923095703125
1586167121275;-0.1849090576171875;-0.883636474609375
1586167121310;-0.1986419677734375;-0.837860107421875
1586167121342;-0.21950683593750003;-0.768310546875
1586167121375;-0.23527221679687502;-0.71575927734375
1586167121413;-0.25152282714843754;-0.661590576171875
1586167121443;-0.2688079833984375;-0.603973388671875
1586167121475;-0.29020385742187504;-0.53265380859375
1586167121509;-0.305731201171875;-0.48089599609375
1586167121542;-0.3208465576171875;-0.430511474609375
1586167121579;-0.34058532714843753;-0.364715576171875
1586167121609;-0.35440979003906253;-0.318634033203125
1586167121643;-0.367327880859375;-0.27557373046875
1586167121676;-0.37942199707031254;-0.235260009765625
1586167121709;-0.39501342773437503;-0.18328857421875
1586167121745;-0.405010986328125;-0.14996337890625
1586167121775;-0.41488037109375003;-0.1170654296875
1586167121809;-0.42485961914062503;-0.08380126953125
1586167121843;-0.438739013671875;-0.03753662109375
1586167121876;-0.44875488281250003;-0.004150390625
1586167121913;-0.43831787109375003;0.0389404296875
1586167121946;-0.429144287109375;0.06951904296875
1586167121976;-0.41986083984375;0.1004638671875
1586167122010;-0.4117401123046875;0.127532958984375
1586167122046;-0.4023284912109375;0.158905029296875
1586167122078;-0.395306396484375;0.18231201171875
1586167122108;-0.3892364501953125;0.202545166015625
1586167122145;-0.38271789550781254;0.224273681640625
1586167122175;-0.37839660644531253;0.238677978515625
1586167122208;-0.3739471435546875;0.253509521484375
1586167122247;-0.36807861328125;0.2730712890625
1586167122275;-0.36493835449218753;0.283538818359375
1586167122308;-0.35795288085937504;0.30682373046875
1586167122342;-0.35269775390625;0.3243408203125
1586167122375;-0.3466827392578125;0.344390869140625
1586167122410;-0.33863525390625004;0.3712158203125
1586167122441;-0.3323089599609375;0.392303466796875
1586167122475;-0.32604675292968754;0.413177490234375
1586167122508;-0.319537353515625;0.43487548828125
1586167122540;-0.31391601562500004;0.45361328125
1586167122578;-0.3075897216796875;0.474700927734375
1586167122608;-0.3034149169921875;0.488616943359375
1586167122641;-0.30010986328125;0.4996337890625
1586167122673;-0.29670410156250004;0.510986328125
1586167122708;-0.294671630859375;0.51776123046875
1586167122744;-0.292071533203125;0.52642822265625
1586167122774;-0.2899017333984375;0.533660888671875
1586167122808;-0.28740234375;0.5419921875
1586167122840;-0.28429870605468754;0.552337646484375
1586167122875;-0.2803985595703125;0.565338134765625
1586167122911;-0.2754547119140625;0.581817626953125
1586167122940;-0.272186279296875;0.59271240234375
1586167122975;-0.2694122314453125;0.601959228515625
1586167123008;-0.2661895751953125;0.612701416015625
1586167123041;-0.2641204833984375;0.619598388671875
1586167123077;-0.262298583984375;0.62567138671875
1586167123108;-0.26086120605468754;0.630462646484375
1586167123141;-0.2597808837890625;0.634063720703125
1586167123174;-0.2596343994140625;0.634552001953125
1586167123208;-0.2597076416015625;0.634307861328125
1586167123245;-0.2607513427734375;0.630828857421875
1586167123276;-0.26268310546875;0.6243896484375
1586167123308;-0.2651275634765625;0.616241455078125
1586167123340;-0.267608642578125;0.60797119140625
1586167123376;-0.27110595703125;0.5963134765625
1586167123410;-0.2741912841796875;0.586029052734375
1586167123441;-0.277239990234375;0.57586669921875
1586167123477;-0.281158447265625;0.56280517578125
1586167123508;-0.2841339111328125;0.552886962890625
1586167123541;-0.286431884765625;0.54522705078125
1586167123579;-0.2890228271484375;0.536590576171875
1586167123608;-0.29088134765625;0.5303955078125
1586167123641;-0.2927398681640625;0.524200439453125
1586167123675;-0.2947265625;0.517578125
1586167123707;-0.2971343994140625;0.509552001953125
1586167123744;-0.301080322265625;0.49639892578125
1586167123775;-0.30472412109375;0.4842529296875
1586167123807;-0.3088897705078125;0.470367431640625
1586167123842;-0.315435791015625;0.44854736328125
1586167123876;-0.3210296630859375;0.429901123046875
1586167123910;-0.3276397705078125;0.407867431640625
1586167123941;-0.33427734375;0.3857421875
1586167123974;-0.343414306640625;0.35528564453125
1586167124007;-0.35149841308593754;0.328338623046875
1586167124041;-0.3591522216796875;0.302825927734375
1586167124076;-0.3696624755859375;0.267791748046875
1586167124108;-0.37734375000000003;0.2421875
1586167124141;-0.385345458984375;0.21551513671875
1586167124175;-0.39269714355468754;0.191009521484375
1586167124207;-0.40155944824218753;0.161468505859375
1586167124244;-0.40824279785156253;0.139190673828125
1586167124274;-0.415301513671875;0.11566162109375
1586167124307;-0.4217193603515625;0.094268798828125
1586167124341;-0.42982177734375;0.0672607421875
1586167124374;-0.4349578857421875;0.050140380859375
1586167124410;-0.4416778564453125;0.027740478515625
1586167124441;-0.4464019775390625;0.011993408203125
1586167124475;-0.44889221191406253;-0.003692626953125
1586167124507;-0.44381103515625003;-0.0206298828125
1586167124541;-0.43749389648437503;-0.04168701171875
1586167124577;-0.427642822265625;-0.07452392578125
1586167124608;-0.4179656982421875;-0.106781005859375
1586167124641;-0.4073089599609375;-0.142303466796875
1586167124674;-0.391790771484375;-0.19403076171875
1586167124708;-0.38031005859375;-0.2322998046875
1586167124742;-0.3683807373046875;-0.272064208984375
1586167124773;-0.3563140869140625;-0.312286376953125
1586167124808;-0.339111328125;-0.36962890625
1586167124840;-0.3271087646484375;-0.409637451171875
1586167124873;-0.31556396484375004;-0.4481201171875
1586167124911;-0.29952392578125;-0.5015869140625
1586167124938;-0.2889129638671875;-0.536956787109375
1586167124973;-0.2793731689453125;-0.568756103515625
1586167125007;-0.2706390380859375;-0.597869873046875
1586167125040;-0.2597442626953125;-0.634185791015625
1586167125075;-0.253326416015625;-0.65557861328125
1586167125107;-0.24741210937500002;-0.67529296875
1586167125140;-0.24169006347656252;-0.694366455078125
1586167125173;-0.23441162109375002;-0.7186279296875
1586167125206;-0.22952270507812503;-0.73492431640625
1586167125243;-0.22315979003906253;-0.756134033203125
1586167125272;-0.22009277343750003;-0.766357421875
1586167125306;-0.21372985839843753;-0.787567138671875
1586167125339;-0.20896911621093753;-0.803436279296875
1586167125373;-0.20424499511718752;-0.819183349609375
1586167125409;-0.1982574462890625;-0.839141845703125
1586167125439;-0.19382629394531253;-0.853912353515625
1586167125473;-0.18990783691406254;-0.866973876953125
1586167125506;-0.18643798828125002;-0.8785400390625
1586167125539;-0.18244628906250004;-0.891845703125
1586167125576;-0.18025817871093752;-0.899139404296875
1586167125606;-0.1785919189453125;-0.904693603515625
1586167125639;-0.17686157226562504;-0.91046142578125
1586167125673;-0.1757537841796875;-0.914154052734375
1586167125706;-0.17485656738281252;-0.917144775390625
1586167125742;-0.17365722656250004;-0.921142578125
1586167125773;-0.17215576171875002;-0.9261474609375
1586167125806;-0.17038879394531253;-0.932037353515625
1586167125840;-0.168182373046875;-0.93939208984375
1586167125875;-0.1643829345703125;-0.952056884765625
1586167125909;-0.1612884521484375;-0.962371826171875
1586167125938;-0.1581298828125;-0.972900390625
1586167125973;-0.15493469238281254;-0.983551025390625
1586167126006;-0.15041198730468752;-0.998626708984375
1586167126040;-0.1500091552734375;-0.999969482421875
1586167126075;-0.1500091552734375;-0.999969482421875
1586167126106;-0.1500091552734375;-0.999969482421875
1586167126141;-0.1500091552734375;-0.999969482421875
1586167126173;-0.1500091552734375;-0.999969482421875
1586167126206;-0.1500091552734375;-0.999969482421875
1586167126245;-0.1500091552734375;-0.999969482421875
1586167126274;-0.1500091552734375;-0.999969482421875
1586167126306;-0.1500091552734375;-0.999969482421875
1586167126342;-0.1500091552734375;-0.999969482421875
1586167126374;-0.1500091552734375;-0.999969482421875
1586167126408;-0.1500091552734375;-0.999969482421875
1586167126439;-0.1500091552734375;-0.999969482421875
1586167126473;-0.1500091552734375;-0.999969482421875
1586167126506;-0.1500091552734375;-0.999969482421875
1586167126539;-0.1500091552734375;-0.999969482421875
1586167126576;-0.1500091552734375;-0.999969482421875
1586167126606;-0.1500091552734375;-0.999969482421875
1586167126639;-0.1500091552734375;-0.999969482421875
1586167126672;-0.1500091552734375;-0.999969482421875
1586167126707;-0.1500091552734375;-0.999969482421875
1586167126742;-0.1500091552734375;-0.999969482421875
1586167126771;-0.1500091552734375;-0.999969482421875
1586167126806;-0.1500091552734375;-0.999969482421875
